LocationID,Suburb,State,Postcode,Latitude,Longitude
S-94,NARIEL CREEK,vic,3705,-36.33333206,147.80000305
S-38,NARING,vic,3636,-36.03333282,145.6166687
S-6,NARINGAL,vic,3277,-38.40000153,142.68333435
S-20,NARINGAL EAST,vic,3277,-38.40000153,142.80000305
S-78,NARINGHIL SOUTH,vic,3323,-37.95000076,143.5166626
S-33,NARIOKA,vic,3639,-36.04999924,145.05000305
S-29,NAROGHID,vic,3266,-38.25,143.05000305
S-46,NARRACAN,vic,3824,-38.25,146.21665955
S-42,NARRAPORT,vic,3483,-35.98333359,143.03334045
S-72,NARRAWONG,vic,3285,-38.25,141.69999695
S-37,NARRE WARREN,vic,3805,-38.03333282,145.30000305
S-66,NARRE WARREN EAST,vic,3804,-37.96666718,145.3666687
S-22,NARRE WARREN NORTH,vic,3804,-37.98333359,145.31666565
S-10,NARRE WARREN SOUTH,vic,3805,-38.04999924,145.30000305
S-82,NARRUNG,vic,3597,-34.75,143.21665955
S-84,NATHALIA,vic,3638,-36.06666565,145.19999695
S-71,NATIMUK,vic,3409,-36.75,141.93333435
S-6,NATTE YALLOCK,vic,3465,-36.95000076,143.46665955
S-14,NAVARRE,vic,3384,-36.90000153,143.1166687
S-52,NAVIGATORS,vic,3352,-37.61666489,143.93333435
S-18,NAYOOK,vic,3821,-37.91666794,145.93333435
S-36,NEDS CORNER,vic,3496,-34.21666718,141.5166626
S-26,NEERIM,vic,3831,-37.96666718,145.94999695
S-23,NEERIM EAST,vic,3831,-37.98333359,146
S-36,NEERIM JUNCTION,vic,3821,-37.93333435,145.94999695
S-9,NEERIM NORTH,vic,3821,-37.91666794,146.0166626
S-39,NEERIM SOUTH,vic,3831,-38.01666641,145.94999695
S-66,NEILBOROUGH,vic,3570,-36.56666565,144.2333374
S-13,NELSON,vic,3292,-38.04999924,141.0166626
S-66,NERRENA,vic,3953,-38.51666641,146.0166626
S-91,NERRENA EAST,vic,3956,-38.51666641,146.06666565
S-56,NERRIN NERRIN,vic,3351,-37.76666641,143.0166626
S-10,NERRINA,vic,3350,-37.54999924,143.8833313
S-82,NERRING,vic,3373,-37.45000076,143.41667175
S-78,NETHERBY,vic,3418,-25.335,135.745
S-43,NEW GISBORNE,vic,3438,-37.46666718,144.6000061
S-82,NEW PORT,vic,5015,-37.843,144.893
S-82,NEWBOROUGH,vic,3825,-38.18333435,146.30000305
S-62,NEWBRIDGE,vic,3551,-36.73333359,143.8999939
S-65,NEWBURY,vic,3458,-37.41666794,144.28334045
S-37,NEWCOMB,vic,3219,-38.16666794,144.3999939
S-93,NEWFIELD,vic,3268,-38.54999924,143
S-53,NEWHAM,vic,3442,-37.31666565,144.58332825
S-85,NEWHAVEN,vic,3925,-38.51666641,145.3500061
S-66,NEWLANDS ARM,vic,3875,-37.93333435,147.69999695
S-76,NEWLYN,vic,3364,-37.41666794,143.9833374
S-81,NEWLYN NORTH,vic,3364,-37.40000153,143.9833374
S-78,NEWMERELLA,vic,3886,-37.73333359,148.43333435
S-46,NEWPORT,vic,3015,-37.84999847,144.8833313
S-99,NEWRY,vic,3859,-37.91666794,146.8999939
S-53,NEWSTEAD,vic,3462,-37.11666489,144.06666565
S-70,NEWTOWN,vic,3220,-37.68333435,143.6499939
S-92,NEWTOWN,vic,3351,-37.68333435,143.6499939
S-49,NHILL,vic,3418,-36.33333206,141.6499939
S-68,NICHOLS POINT,vic,3501,-34.21666718,142.19999695
S-94,NICHOLSON,vic,3882,-37.81666565,147.7333374
S-68,NIDDRIE,vic,3042,-37.75,144.8833313
S-56,NILLAHCOOTIE,vic,3723,-36.98333359,146.0166626
S-77,NILMA,vic,3821,-38.16666794,145.96665955
S-17,NILMA NORTH,vic,3821,-38.13333511,145.9833374
S-55,NINE MILE,vic,3518,-36.41666794,143.44999695
S-23,NINTINGBOOL,vic,3351,-37.61666489,143.69999695
S-50,NINYEUNOOK,vic,3540,-35.98333359,143.3833313
S-80,NIRRANDA,vic,3268,-38.5,142.7666626
S-51,NIRRANDA EAST,vic,3268,-38.46666718,142.83332825
S-14,NIRRANDA SOUTH,vic,3268,-38.51666641,142.78334045
S-16,NOBLE PARK,vic,3174,-37.96666718,145.16667175
S-38,NOOJEE,vic,3833,-37.90000153,146
S-43,NOORAMUNGA,vic,3725,-36.36666489,145.8999939
S-2,NOORAT,vic,3265,-38.20000076,142.93333435
S-79,NOORINBEE,vic,3890,-37.51666641,149.16667175
S-90,NOORINBEE NORTH,vic,3890,-37.41666794,149.18333435
S-15,NORADJUHA,vic,3401,-36.83333206,141.96665955
S-3,NORLANE,vic,3214,-38.09999847,144.3500061
S-70,NORMANVILLE,vic,3579,-35.79999924,143.75
S-40,NORONG,vic,3682,-36.15000153,146.3999939
S-92,NORONG CENTRAL,vic,3685,-36.08333206,146.33332825
S-37,NORTH BENDIGO,vic,3550,-36.73333359,144.28334045
S-12,NORTH BLACKWOOD,vic,3458,-37.41666794,144.3666687
S-48,NORTH GEELONG,vic,3215,-38.09999847,144.3500061
S-4,NORTH MELBOURNE,vic,3051,-37.79999924,144.94999695
S-76,NORTH SHORE,vic,3214,-38.09999847,144.3666687
S-68,NORTH WONTHAGGI,vic,3995,-38.58333206,145.6000061
S-13,NORTHCOTE,vic,3070,-37.76666641,145
S-61,NORTHWOOD,vic,3660,-36.95000076,145.1000061
S-68,NORVAL,vic,3377,-37.25,142.83332825
S-54,NORWOOD HILL,vic,3450,-37.06666565,144.19999695
S-66,NOTTING HILL,vic,3168,-37.90000153,145.1499939
S-67,NOWA NOWA,vic,3887,-37.73333359,148.08332825
S-38,NOWIE,vic,3585,-35.25,143.33332825
S-89,NUG NUG,vic,3737,-36.65000153,146.69999695
S-31,NUGGETTY,vic,3463,-36.93333435,144.05000305
S-90,NULLAN,vic,3392,-36.40000153,142.55000305
S-55,NULLAWARRE,vic,3268,-38.46666718,142.75
S-5,NULLAWIL,vic,3529,-35.84999847,143.18333435
S-59,NUMURKAH,vic,3636,-36.09999847,145.43333435
S-81,NUNAWADING,vic,3131,-37.81666565,145.18333435
S-30,NUNGURNER,vic,3909,-37.86666489,147.8833313
S-3,NURCOUNG,vic,3401,-36.71666718,141.68333435
S-29,NURRABIEL,vic,3401,-36.91666794,142.03334045
S-33,NUTFIELD,vic,3099,-37.59999847,145.18333435
S-79,NYAH,vic,3594,-35.16666794,143.3833313
S-97,NYAH WEST,vic,3595,-35.18333435,143.33332825
S-49,NYAMVILLE,vic,3393,-36.16666794,142.6000061
S-54,NYORA,vic,3987,-38.33333206,145.66667175
S-20,NYPO,vic,3424,-35.71666718,142.0166626
S-41,OAK PARK,vic,3046,-37.71666718,144.91667175
S-44,OAKLANDS JUNCTION,vic,3063,-37.63333511,144.83332825
S-95,OAKLEIGH,vic,3166,-37.91666794,145.1000061
S-45,OAKLEIGH EAST,vic,3166,-37.88333511,145.1000061
S-41,OAKLEIGH SOUTH,vic,3167,-37.91666794,145.08332825
S-67,OAKVALE,vic,3540,-35.91666794,143.56666565
S-15,OCEAN GRANGE,vic,3880,-37.95000076,147.75
S-72,OCEAN GROVE,vic,3226,-38.25,144.5166626
S-16,OFFICER,vic,3809,-38.06666565,145.41667175
S-63,OLINDA,vic,3788,-37.84999847,145.3666687
S-68,OLIVERS HILL,vic,3199,-38.15000153,145.1000061
S-50,OMBERSLEY,vic,3241,-38.18333435,143.83332825
S-46,OMEO,vic,3898,-37.09999847,147.6000061
S-80,ONDIT,vic,3249,-38.25,143.6333313
S-61,ORBOST,vic,3888,-37.70000076,148.44999695
S-66,ORFORD,vic,3284,-38.20000076,142.08332825
S-47,ORMOND,vic,3204,-37.90000153,145.05000305
S-37,ORRVALE,vic,3631,-36.40000153,145.43333435
S-43,OSBORNES FLAT,vic,3749,-36.31666565,146.8833313
S-6,OUTTRIM,vic,3951,-38.51666641,145.7666626
S-1,OUYEN,vic,3490,-35.06666565,142.31666565
S-87,OVENS,vic,3738,-36.58333206,146.75
S-30,OXLEY,vic,3678,-36.45000076,146.3833313
S-90,OZENKADNOOK,vic,3413,-36.83333206,141.33332825
S-62,PAARATTE,vic,3268,-38.53333282,142.96665955
S-40,PAKENHAM,vic,3810,-38.08333206,145.4833374
S-11,PAKENHAM SOUTH,vic,3810,-38.11666489,145.5
S-36,PAKENHAM UPPER,vic,3810,-38.01166534,145.50999451
S-49,PANMURE,vic,3265,-38.33333206,142.7333374
S-36,PANTON HILL,vic,3759,-37.65000153,145.2333374
S-32,PARADISE,vic,3381,-36.81666565,143.1000061
S-51,PARADISE BEACH,vic,3851,-38.18333435,147.41667175
S-59,PARAPARAP,vic,3240,-38.26666641,144.18333435
S-44,PARK ORCHARDS,vic,3114,-37.78333282,145.21665955
S-41,PARKDALE,vic,3195,-37.98333359,145.06666565
S-74,PARKERS CORNER,vic,3825,-37.95000076,146.3833313
S-48,PARKMORE,vic,3131,-37.99499893,145.16833496
S-17,PARKVILLE,vic,3052,-37.79999924,144.94999695
S-41,PARWAN,vic,3340,-37.75,144.5
S-56,PASCHENDALE,vic,3315,-37.65000153,141.58332825
S-55,PASCOE VALE,vic,3044,-37.73333359,144.93333435
S-6,PASCOE VALE SOUTH,vic,3044,-37.74333191,144.94000244
S-65,PASTORIA,vic,3444,-37.21666718,144.55000305
S-6,PASTORIA EAST,vic,3444,-37.21666718,144.55000305
S-35,PATCHEWOLLOCK,vic,3491,-35.38333511,142.18333435
S-58,PATHO,vic,3564,-36,144.43333435
S-86,PATHO WEST,vic,3564,-36.03333282,144.3999939
S-54,PATTERSON,vic,3189,-38.04999924,145.1333313
S-11,PATTERSON,vic,3204,-38.04999924,145.1333313
S-94,PATTERSON LAKES,vic,3197,-38.06666565,145.1499939
S-38,PATYAH,vic,3318,-36.88333511,141.25
S-7,PAYNESVILLE,vic,3880,-37.91666794,147.71665955
S-20,PEARCEDALE,vic,3912,-38.20000076,145.2333374
S-80,PEDERICK,vic,3620,-36.20000076,145.0166626
S-38,PEECHELBA,vic,3678,-36.18333435,146.21665955
S-53,PEECHELBA EAST,vic,3678,-36.16666794,146.25
S-50,PELLA,vic,3424,-35.84999847,141.8999939
S-90,PENNYROYAL,vic,3235,-38.43333435,143.83332825
S-0,PENSHURST,vic,3289,-37.88333511,142.28334045
S-31,PEPPERS PLAIN,vic,3393,-36.13333511,142.1333313
S-55,PERCYDALE,vic,3467,-37.04999924,143.3999939
S-81,PERKINS REEF,vic,3463,-37,144.05000305
S-41,PERONNE,vic,3413,-36.71666718,141.3666687
S-61,PERRY BRIDGE,vic,3862,-38,147.2666626
S-81,PETERBOROUGH,vic,3270,-38.59999847,142.8833313
S-21,PETERSONS,vic,3658,-37.31666565,145.28334045
S-63,PHEASANT CREEK,vic,3757,-37.48333359,145.28334045
S-53,PIAMBIE,vic,3597,-34.81666565,143.2666626
S-77,PIANGIL,vic,3597,-35.04999924,143.31666565
S-25,PIAVELLA,vic,3572,-36.29999924,144.33332825
S-94,PICOLA,vic,3639,-36,145.1166687
S-95,PICOLA WEST,vic,3639,-35.96666718,145.06666565
S-93,PIEDMONT,vic,3833,-37.88333511,145.94999695
S-82,PIEPER,vic,3733,-36.73333359,146.3999939
S-30,PIGEON PONDS,vic,3407,-37.28333282,141.66667175
S-4,PIGGOREET,vic,3351,-37.71666718,143.6333313
S-32,PILCHERS BRIDGE,vic,3551,-36.91666794,144.3999939
S-45,PIMPINIO,vic,3401,-36.58333206,142.1166687
S-28,PINE GROVE,vic,3573,-36.21666718,144.3999939
S-7,PINE LODGE,vic,3631,-36.35333252,145.53334045
S-52,PINE LODGE SOUTH,vic,3631,-36.41666794,145.56666565
S-40,PINES FOREST,vic,3200,-38.12166595,145.1499939
S-42,PINEWOOD,vic,3149,-37.89166641,145.13667297
S-91,PIPERS CREEK,vic,3444,-37.25,144.53334045
S-28,PIRA,vic,3585,-35.25,143.3666687
S-69,PIRIES,vic,3723,-37.13333511,146.1166687
S-61,PIRRON YALLOCK,vic,3249,-38.34999847,143.43333435
S-97,PITFIELD,vic,3351,-37.79999924,143.58332825
S-2,PITTONG,vic,3360,-37.66666794,143.4833374
S-21,PLENTY,vic,3090,-37.66666794,145.1166687
S-97,POINT COOK,vic,3030,-37.91666794,144.75
S-20,POINT LEO,vic,3916,-38.41666794,145.06666565
S-12,POINT LONSDALE,vic,3225,-38.28333282,144.6000061
S-100,POMBORNEIT,vic,3260,-38.29999924,143.30000305
S-62,POMBORNEIT EAST,vic,3249,-38.28333282,143.3666687
S-12,POMBORNEIT NORTH,vic,3260,-38.26666641,143.28334045
S-74,POMONAL,vic,3381,-37.20000076,142.6000061
S-34,POMPAPIEL,vic,3571,-36.34999847,144.03334045
S-46,POOLAIJELO,vic,3312,-37.21666718,141.1000061
S-30,POOTILLA,vic,3352,-37.51666641,143.96665955
S-11,POOWONG,vic,3988,-38.34999847,145.7666626
S-67,POOWONG EAST,vic,3988,-38.28333282,145.83332825
S-1,POOWONG NORTH,vic,3988,-38.28333282,145.78334045
S-5,PORCUPINE FLAT,vic,3463,-36.95000076,144.1166687
S-22,PORCUPINE RIDGE,vic,3461,-37.26666641,144.18333435
S-96,POREPUNKAH,vic,3740,-36.70000076,146.91667175
S-15,PORT ALBERT,vic,3971,-38.66666794,146.68333435
S-84,PORT CAMPBELL,vic,3269,-38.61666489,143
S-77,PORT FAIRY,vic,3284,-38.38333511,142.2333374
S-32,PORT FRANKLIN,vic,3964,-38.68333435,146.28334045
S-31,PORT MELBOURNE,vic,3207,-37.83333206,144.93333435
S-59,PORT WELSHPOOL,vic,3965,-38.70000076,146.44999695
S-3,PORTARLINGTON,vic,3223,-38.11666489,144.6499939
S-36,PORTLAND,vic,3305,-38.33333206,141.6000061
S-73,PORTLAND NORTH,vic,3305,-38.31666565,141.56666565
S-54,PORTLAND WEST,vic,3305,-38.33333206,141.56666565
S-53,PORTSEA,vic,3944,-38.31666565,144.71665955
S-3,POSEIDON,vic,3551,-36.78333282,143.8999939
S-55,POUND CREEK,vic,3996,-38.61666489,145.80000305
S-69,POWELLTOWN,vic,3797,-37.86666489,145.75
S-77,POWERS CREEK,vic,3312,-37.18333435,141.28334045
S-77,POWLETT PLAINS,vic,3517,-36.43333435,143.8833313
S-54,POWLETT RIVER,vic,3995,-38.56666565,145.56666565
S-41,PRAHRAN,vic,3181,-37.84999847,145
S-42,PRAIRIE,vic,3572,-36.29999924,144.2333374
S-86,PRANJIP,vic,3665,-36.71666718,145.3666687
S-5,PRENTICE NORTH,vic,3685,-36.03333282,146.5
S-67,PRESTON,vic,3072,-37.75,145
S-20,PRIMROSE HILL,vic,3465,-37.04999924,143.75
S-100,PRINCES HILL,vic,3054,-37.78333282,144.96665955
S-38,PROCTORS,vic,3962,-38.56666565,146.3666687
S-92,PROOINGA,vic,3546,-35,143
S-46,PULLUT,vic,3422,-35.98333359,142.03334045
S-53,PURA PURA,vic,3271,-37.81666565,143.08332825
S-27,PURALKA,vic,3311,-37.81666565,141.06666565
S-76,PURDEET,vic,3289,-37.91666794,142.3666687
S-97,PURNIM,vic,3278,-38.28333282,142.6166687
S-59,PYALONG,vic,3521,-37.11666489,144.8500061
S-4,PYRAMID HILL,vic,3575,-36.04999924,144.1166687
S-44,QUAMBATOOK,vic,3540,-35.84999847,143.5166626
S-6,QUANDONG,vic,3030,-37.83333206,144.5166626
S-98,QUANTONG,vic,3401,-36.73333359,142.0166626
S-71,QUARRY HILL,vic,3550,-36.76666641,144.28334045
S-62,QUEENSCLIFF,vic,3225,-38.26666641,144.6499939
S-96,QUEENSFERRY,vic,3984,-38.41666794,145.5166626
S-96,QUEENSTOWN,vic,3761,-37.59999847,145.2666626
S-92,RAGLAN,vic,3373,-37.34999847,143.33332825
S-72,RAINBOW,vic,3424,-35.90000153,141.9833374
S-82,RALUANA,vic,3387,-36.65000153,142.75
S-96,RANCEBY,vic,3951,-38.36666489,145.83332825
S-33,RATHSCAR,vic,3465,-36.98333359,143.56666565
S-78,RATHSCAR WEST,vic,3465,-37.01666641,143.4833374
S-89,RAVENSWOOD,vic,3453,-36.90000153,144.21665955
S-11,RAVENSWOOD SOUTH,vic,3453,-36.95000076,144.21665955
S-87,RAWSON,vic,3825,-37.96666718,146.3999939
S-2,RAYWOOD,vic,3570,-36.53333282,144.19999695
S-51,RED BLUFF,vic,3695,-36.26666641,147.06666565
S-48,RED CLIFFS,vic,3496,-34.29999924,142.18333435
S-86,RED HILL,vic,3937,-38.38333511,145.0166626
S-86,RED HILL SOUTH,vic,3937,-38.38333511,145.0166626
S-72,REDAN,vic,3350,-37.58333206,143.83332825
S-4,REDBANK,vic,3478,-36.93333435,143.31666565
S-2,REDCASTLE,vic,3523,-36.78333282,144.7666626
S-99,REDESDALE,vic,3444,-37.01666641,144.53334045
S-88,REEDY CREEK,vic,3658,-37.25,145.1166687
S-44,REEDY CREEK,vic,3895,-37.25,145.1166687
S-54,REEDY DAM,vic,3483,-35.96666718,142.6333313
S-39,REEDY LAKE,vic,3579,-35.68333435,143.8500061
S-34,REEFTON,vic,3799,-37.66666794,145.8500061
S-51,REGENT,vic,3073,-37.7266655,144.99499512
S-52,REIDS CREEK,vic,3747,-36.31666565,146.66667175
S-9,RESEARCH,vic,3095,-37.71666718,145.18333435
S-87,RESERVOIR,vic,3073,-37.71666718,145.0166626
S-10,RHEOLA,vic,3517,-36.65000153,143.68333435
S-90,RHYLL,vic,3923,-38.46666718,145.30000305
S-21,RHYMNEY,vic,3377,-37.23333359,142.81666565
S-32,RIACHELLA,vic,3385,-36.81666565,142.68333435
S-99,RICH AVON,vic,3480,-36.48333359,142.8833313
S-99,RICH AVON WEST,vic,3480,-36.5,142.81666565
S-100,RICHMOND,vic,3121,-37.82300186,144.9980011
S-99,RICHMOND PLAINS,vic,3518,-36.38333511,143.43333435
S-98,RIDDELL,vic,3431,-37.46666718,144.68333435
S-92,RIDDELLS CREEK,vic,3431,-37.46666718,144.68333435
S-65,RIGGS CREEK,vic,3666,-36.63333511,145.58332825
S-48,RINGWOOD,vic,3134,-37.81666565,145.2333374
S-45,RINGWOOD EAST,vic,3135,-37.81666565,145.25
S-81,RINGWOOD NORTH,vic,3134,-37.7816658,145.24667358
S-71,RIPPLEBROOK,vic,3818,-38.20000076,145.7666626
S-10,RIPPLESIDE,vic,3215,-38.11666489,144.3500061
S-38,RIPPONHURST,vic,3286,-38.01666641,142.1166687
S-62,RIPPONLEA,vic,3185,-37.88000107,144.99833679
S-96,RIVERSIDE,vic,3401,-36.68333435,142.2333374
S-92,RIVERSLEA,vic,3860,-38,146.93333435
S-71,ROBERTSON,vic,3825,-37.70000076,144.7666626
S-80,ROBERTSONS BEACH,vic,3971,-38.65000153,146.71665955
S-88,ROBIN HOOD,vic,3818,-38.08333206,145.83332825
S-99,ROBINVALE,vic,3549,-34.58333206,142.7666626
S-33,ROCHESTER,vic,3561,-36.36666489,144.69999695
S-68,ROCHFORD,vic,3442,-37.31666565,144.66667175
S-42,ROCKBANK,vic,3335,-37.73333359,144.6499939
S-5,ROCKLYN,vic,3364,-37.43333435,144.05000305
S-100,ROCKY LEAD,vic,3364,-37.41666794,144.03334045
S-82,ROCKY POINT,vic,3377,-37.33333206,142.83332825
S-12,ROKEBY,vic,3818,-38.06999969,145.92500305
S-15,ROKEBY,vic,3821,-38.06999969,145.92500305
S-37,ROKEWOOD,vic,3330,-37.90000153,143.71665955
S-42,ROKEWOOD JUNCTION,vic,3351,-37.84999847,143.68333435
S-96,ROMSEY,vic,3434,-37.34999847,144.75
S-56,ROSANNA,vic,3084,-37.73333359,145.06666565
S-90,ROSEBROOK,vic,3285,-38.34999847,142.25
S-81,ROSEBUD,vic,3939,-38.34999847,144.91667175
S-38,ROSEBUD SOUTH,vic,3939,-38.38700104,144.91667175
S-47,ROSEBUD WEST,vic,3940,-38.37666702,144.87167358
S-21,ROSEDALE,vic,3847,-38.15000153,146.78334045
S-63,ROSEWHITE,vic,3737,-36.58333206,146.8666687
S-52,ROSLYNMEAD,vic,3564,-36.11666489,144.5
S-70,ROSS CREEK,vic,3351,-37.63333511,143.75
S-97,ROSSBRIDGE,vic,3377,-37.48333359,142.8500061
S-71,ROSTRON,vic,3381,-36.76666641,143.16667175
S-68,ROSYTH,vic,3468,-37.16666794,143.44999695
S-24,ROWLAND,vic,3578,-35.86666489,144.1333313
S-18,ROWSLEY,vic,3340,-37.71666718,144.3666687
S-16,ROWVILLE,vic,3178,-37.93333435,145.2333374
S-27,ROXBURGH PARK,vic,3064,-37.62666702,144.92832947
S-86,RUBICON,vic,3712,-37.33333206,145.8666687
S-49,RUBY,vic,3953,-38.43333435,145.8999939
S-89,RUFFY,vic,3666,-36.98333359,145.5
S-97,RUNNING CREEK,vic,3691,-36.53333282,147.05000305
S-16,RUPANYUP,vic,3388,-36.63333511,142.6333313
S-90,RUSHWORTH,vic,3612,-36.58333206,145.0166626
S-4,RUSSELLS BRIDGE,vic,3331,-38.01666641,144.18333435
S-49,RUTHERGLEN,vic,3685,-36.04999924,146.46665955
S-31,RYANS CREEK,vic,3673,-36.61666489,146.21665955
S-10,RYANSTON,vic,3992,-38.53333282,145.58332825
S-58,RYE,vic,3941,-38.38333511,144.83332825
S-59,RYTHDALE,vic,3810,-38.13333511,145.46665955
S-23,RYTON,vic,3870,-38.51666641,146.3666687
S-37,SAFETY BEACH,vic,3936,-38.31666565,144.9833374
S-14,SAILORS FALLS,vic,3461,-37.40000153,144.1166687
S-61,SAILORS GULLY,vic,3556,-36.70000076,144.21665955
S-64,SALE,vic,3850,-38.09999847,147.06666565
S-38,SALE,vic,3853,-38.09999847,147.06666565
S-95,SALISBURY WEST,vic,3517,-36.51666641,143.91667175
S-62,SALT CREEK,vic,3272,-37.11666489,142.8666687
S-26,SAMARIA,vic,3673,-36.78333282,146.06666565
S-45,SAN REMO,vic,3925,-38.51666641,145.3666687
S-44,SANCTUARY LAKES,vic,3030,-37.88874054,144.77018738
S-86,SANDFORD,vic,3312,-37.61666489,141.44999695
S-98,SANDHILL LAKE,vic,3581,-35.73333359,143.68333435
S-32,SANDHURST,vic,3977,-38.08277893,145.20861816
S-64,SANDHURST EAST,vic,3550,-36.7519989,144.27900696
S-26,SANDMOUNT,vic,3640,-36,145.55000305
S-38,SANDON,vic,3462,-37.16666794,144.03334045
S-10,SANDOWN PARK,vic,3171,-37.95000076,145.1499939
S-36,SANDRINGHAM,vic,3191,-37.95000076,145
S-49,SANDSMERE,vic,3419,-36.26666641,141.30000305
S-39,SANDY CREEK,vic,3695,-36.29999924,147.1000061
S-49,SANDY POINT,vic,3959,-38.83333206,146.1166687
S-26,SARSFIELD,vic,3875,-37.75,147.7333374
S-84,SASSAFRAS,vic,3787,-37.86666489,145.3500061
S-40,SAWMILL SETTLEMENT,vic,3723,-37.09999847,146.3666687
S-49,SCARSDALE,vic,3351,-37.66666794,143.6499939
S-25,SCORESBY,vic,3179,-37.90000153,145.2333374
S-77,SCOTCHMANS,vic,3352,-37.66666794,143.8500061
S-11,SCOTSBURN,vic,3352,-37.66666794,143.93333435
S-23,SCOTTS CREEK,vic,3267,-38.45000076,143.05000305
S-83,SEA LAKE,vic,3533,-35.5,142.8500061
S-47,SEABROOK,vic,3028,-37.86666489,144.75
S-87,SEACOMBE,vic,3851,-38.09999847,147.43333435
S-92,SEAFORD,vic,3198,-38.09999847,145.1333313
S-98,SEAHOLME,vic,3018,-37.86666489,144.84165955
S-14,SEASPRAY,vic,3851,-38.36666489,147.18333435
S-78,SEATON,vic,3858,-37.93333435,146.66667175
S-47,SEAVIEW,vic,3821,-38.26666641,145.93333435
S-99,SEBASTIAN,vic,3556,-36.59999847,144.18333435
S-55,SEBASTOPOL,vic,3356,-37.59999847,143.83332825
S-80,SEDDON,vic,3011,-37.80833435,144.89332581
S-34,SEDGWICK,vic,3551,-36.86666489,144.30000305
S-30,SELBY,vic,3159,-37.91666794,145.3666687
S-47,SEPARATION CREEK,vic,3221,-38.61666489,143.8833313
S-44,SERPENTINE,vic,3517,-36.41666794,143.96665955
S-82,SERVICETON,vic,3420,-36.38333511,140.9833374
S-75,SEVILLE,vic,3139,-37.78333282,145.44999695
S-31,SEVILLE EAST,vic,3139,-37.76666641,145.4833374
S-29,SEYMOUR,vic,3660,-37.03333282,145.1333313
S-51,SEYMOUR,vic,3661,-37.03333282,145.1333313
S-68,SHADY CREEK,vic,3821,-38.11666489,146.05000305
S-90,SHANNONVALE,vic,3898,-36.91666794,147.41667175
S-43,SHAYS FLAT,vic,3384,-37.03333282,143.1499939
S-48,SHE OAKS,vic,3331,-37.88333511,144.1333313
S-7,SHEANS CREEK,vic,3666,-36.78333282,145.6333313
S-95,SHEEP HILLS,vic,3392,-36.34999847,142.53334045
S-51,SHELBOURNE,vic,3463,-36.84999847,144.0166626
S-71,SHELFORD,vic,3329,-38.01666641,143.96665955
S-1,SHELLEY,vic,3701,-36.18333435,147.55000305
S-94,SHEOAKS,vic,3331,-37.90000153,144.1333313
S-66,SHEPHERDS FLAT,vic,3461,-37.26666641,144.1000061
S-48,SHEPPARTON,vic,3630,-36.38333511,145.3999939
S-40,SHEPPARTON,vic,3632,-36.38333511,145.3999939
S-60,SHEPPARTON EAST,vic,3631,-36.40000153,145.4833374
S-76,SHEPPARTON NORTH,vic,3631,-36.31666565,145.3833313
S-3,SHEPPARTON PARK,vic,3631,-36.33333206,145.3666687
S-86,SHERBROOKE,vic,3789,-37.88333511,145.3666687
S-23,SHIRLEY,vic,3373,-37.43333435,143.19999695
S-54,SHOREHAM,vic,3916,-38.43333435,145.05000305
S-2,SIDONIA,vic,3444,-37.13333511,144.58332825
S-47,SILVAN,vic,3795,-37.81666565,145.41667175
S-30,SILVER CREEK,vic,3747,-36.36666489,146.7333374
S-8,SILVERLEAVES,vic,3922,-38.45299911,145.26499939
S-49,SIMMIE,vic,3564,-36.25333405,144.81500244
S-21,SIMMIE,vic,3622,-36.25333405,144.81500244
S-59,SIMPSON,vic,3266,-38.5,143.19999695
S-33,SIMSON,vic,3465,-36.98333359,143.7666626
S-88,SKENES CREEK,vic,3233,-38.71666718,143.71665955
S-41,SKENES CREEK NORTH,vic,3233,-38.68333435,143.71665955
S-42,SKIPTON,vic,3361,-37.68333435,143.3666687
S-88,SKYE,vic,3977,-38.11666489,145.19999695
S-13,SLATY CREEK,vic,3478,-36.53333282,143.30000305
S-0,SMEATON,vic,3364,-37.33333206,143.94999695
S-63,SMITHS BEACH,vic,3922,-38.48333359,145.25
S-15,SMITHS BEACH ESTATE,vic,3922,-38.49900055,145.25900269
S-86,SMITHS GULLY,vic,3760,-37.61666489,145.2666626
S-86,SMOKO,vic,3741,-36.81666565,147.06666565
S-72,SMYTHES CREEK,vic,3351,-37.59999847,143.7666626
S-2,SMYTHESDALE,vic,3351,-37.65000153,143.68333435
S-93,SNAKE VALLEY,vic,3351,-37.61666489,143.58332825
S-60,SNOBS CREEK,vic,3714,-37.25,145.8666687
S-19,SNOWY CREEK,vic,3701,-36.56666565,147.41667175
S-16,SOMERS,vic,3927,-38.40000153,145.16667175
S-22,SOMERTON,vic,3062,-37.63333511,144.94999695
S-62,SOMERVILLE,vic,3912,-38.23333359,145.18333435
S-43,SORRENTO,vic,3943,-38.34999847,144.7333374
S-29,SOUTH CANARY ISLAND,vic,3537,-36.03333282,143.8666687
S-17,SOUTH DUDLEY,vic,3995,-38.58333206,145.56666565
S-97,SOUTH GEELONG,vic,3220,-38.15000153,144.3500061
S-34,SOUTH KINGSVILLE,vic,3015,-37.82666779,144.86999512
S-80,SOUTH MELBOURNE,vic,3205,-37.83333206,144.96665955
S-97,SOUTH MORANG,vic,3752,-37.65333176,144.99333191
S-44,SOUTH PURRUMBETE,vic,3260,-38.34999847,143.19999695
S-30,SOUTH YARRA,vic,3141,-37.83333206,144.9833374
